order_id,product_id,quantity,price
88,13,5,747.14
88,17,2,625.29
88,1,3,612.46
89,15,1,312.66
89,18,4,620.96
89,4,2,100.94
89,19,2,565.65
90,2,3,323.49
91,17,1,604.19
91,1,5,278.84
91,9,1,101.99
92,4,1,493.81
92,15,5,715.64
92,5,2,228.59
93,3,4,346.69
93,3,4,653.34
93,12,4,154.58
93,15,1,407.97
93,18,3,874.98
94,4,2,651.2
94,15,1,549.05
94,18,4,287.74
94,20,3,716.65
94,4,5,341.97
95,11,1,345.73
95,17,3,739.27
95,14,4,785.27
95,18,1,847.1
96,7,3,800.39
96,19,1,165.71
96,7,1,518.49
96,12,1,491.36
96,13,4,953.61
97,13,2,314.75
97,18,4,652.71
97,7,5,277.87
97,1,4,107.63
98,18,2,193.24
98,17,3,139.18
98,17,4,439.19
98,2,1,994.55
99,16,1,470.61
99,9,5,544.44
99,17,4,404.44
100,5,1,328.35
100,9,2,712.76
100,12,5,929.14
100,4,4,512.24
