order_id,product_id,quantity,price
53,5,4,829.91
54,16,3,178.63
54,11,5,331.04
54,15,1,877.53
54,15,4,622.94
54,13,5,502.52
55,12,5,779.43
55,17,3,556.99
55,20,1,860.57
56,20,1,915.72
57,7,1,899.55
57,1,5,691.52
57,12,3,294.72
58,7,5,241.83
59,12,3,562.93
59,16,1,606.96
59,8,1,236.5
59,8,1,650.61
60,10,1,440.33
60,4,2,643.96
61,9,4,879.74
61,13,4,345.09
61,20,4,773.85
61,6,1,899.1
62,7,2,405.49
62,6,5,869.63
62,4,4,372.71
62,15,5,946.92
62,15,4,668.85
63,20,1,583.64
63,6,4,253.05
64,9,1,270.82
64,5,4,354.71
64,2,5,966.6
65,17,4,314.77
66,12,1,382.41
66,18,4,159.56
66,15,1,315.44
67,20,3,226.42
67,1,2,525.53
67,8,5,615.86
68,15,4,161.96
68,6,4,252.27
69,4,4,191.78
69,20,2,616.44
69,2,3,438.08
69,18,5,133.74
70,19,3,714.35
70,3,3,827.63
70,11,1,226.51
70,1,4,337.78
71,9,5,653.27
71,18,5,157.11
71,19,5,565.38
72,2,2,306.21
73,6,4,271.92
73,12,1,822.12
73,12,1,545.27
73,17,2,175.78
73,15,3,461.54
74,18,4,173.97
74,11,1,403.72
75,18,2,177.3
75,19,5,515.66
75,18,4,512.13
76,5,3,883.72
76,20,4,829.66
76,18,1,714.08
77,15,3,979.41
77,2,5,558.31
78,18,5,826.96
78,13,3,164.26
78,8,3,222.69
78,10,1,133.57
78,12,5,355.14
79,18,5,327.99
79,18,2,750.68
80,2,2,250.11
80,17,1,129.26
80,19,3,972.8
81,7,2,861.68
82,20,2,798.85
83,5,3,287.42
83,5,5,740.28
84,2,3,133.18
84,15,3,125.84
84,9,4,688.51
84,15,1,893.24
85,16,2,792.32
85,3,2,732.6
85,20,2,914.18
85,5,2,203.27
85,20,2,228.74
86,8,1,611.15
86,1,3,377.91
86,5,2,808.17
87,8,2,419.6
87,12,4,240.05
87,17,4,919.07
88,1,5,550.05
88,19,4,845.27
88,1,4,600.84
88,20,5,959.18
89,2,2,251.74
89,13,1,845.21
90,3,5,517.34
90,3,4,537.79
90,13,1,952.21
90,16,4,766.77
91,11,5,987.76
91,6,4,602.39
92,14,3,911.97
92,14,4,600.64
92,19,4,163.83
92,16,3,432.12
93,8,2,700.45
94,2,1,916.67
94,11,4,543.45
94,13,5,696.77
95,20,4,937.62
95,5,3,678.11
95,4,4,880.96
95,20,4,663.99
95,20,2,264.0
96,16,4,371.2
97,9,2,958.32
98,14,5,681.29
98,18,1,151.18
98,2,1,968.53
98,2,5,376.2
98,19,1,893.58
99,12,5,434.85
99,20,5,393.29
99,3,1,831.98
99,17,5,510.09
99,15,3,785.28
100,11,2,451.52
100,16,4,954.89
100,17,5,693.12
