order_id,product_id,quantity,price
45,8,2,591.94
45,18,4,765.07
45,3,5,823.45
45,19,5,508.48
46,3,4,741.41
47,9,3,332.47
47,17,1,189.83
47,5,1,541.32
48,10,2,632.07
48,19,5,605.13
48,10,3,206.52
48,6,1,962.37
48,20,2,684.94
49,3,5,522.25
49,11,1,379.68
49,1,1,418.25
49,5,4,934.39
50,3,1,373.28
51,14,4,934.93
51,15,4,199.43
51,5,3,282.82
51,20,1,385.26
51,4,1,219.62
52,17,1,142.47
53,14,2,220.55
53,15,1,244.48
53,15,1,238.93
54,12,1,318.66
54,2,1,747.61
54,19,3,740.84
54,7,1,425.74
55,17,3,307.27
55,10,3,445.05
55,1,3,977.52
55,20,3,422.96
55,17,2,177.29
56,3,5,256.69
57,13,3,264.93
58,4,3,116.81
58,2,3,816.98
58,11,4,310.5
58,2,2,861.79
59,12,5,720.05
59,9,4,733.9
60,1,5,496.18
60,1,3,859.27
60,8,1,336.76
61,7,5,161.89
61,10,5,523.11
61,13,5,717.18
61,2,1,827.52
61,2,3,566.7
62,12,3,522.52
63,11,2,405.62
64,19,4,398.86
64,15,2,380.19
64,1,4,614.9
64,4,4,142.53
64,4,1,752.57
65,16,4,545.19
65,12,4,813.88
65,18,4,310.49
66,3,2,933.08
66,10,1,835.07
67,5,2,318.86
67,3,2,158.4
68,2,1,118.57
69,5,5,608.62
70,9,3,233.07
70,9,1,376.28
71,17,1,366.72
71,10,4,209.23
71,20,3,827.16
72,18,1,698.67
72,12,4,896.67
73,15,4,915.7
73,5,3,821.4
73,2,1,133.91
73,7,5,599.44
74,8,1,696.75
74,8,5,532.75
75,3,2,569.15
75,19,2,333.85
75,15,5,403.14
75,13,3,191.35
75,16,4,938.07
76,9,3,550.02
77,10,4,915.41
77,1,1,199.8
77,20,1,415.41
77,8,2,333.12
77,18,1,507.94
78,4,2,554.89
79,19,5,626.92
79,9,2,549.71
79,8,4,811.09
79,10,2,334.33
80,19,3,197.96
81,13,4,817.21
81,15,3,808.01
81,20,4,199.24
82,17,2,945.02
82,15,5,133.6
83,5,5,684.68
83,16,4,541.12
83,1,2,684.51
83,9,4,746.87
84,12,3,307.99
84,9,2,141.61
84,18,1,611.42
84,13,1,886.72
84,15,2,496.47
85,8,1,683.56
85,2,4,296.18
85,9,5,871.35
86,13,4,970.37
86,7,5,626.43
86,14,5,250.91
86,19,4,660.14
87,14,1,651.23
87,16,1,565.73
87,7,5,980.0
87,17,4,284.85
88,3,2,890.87
88,16,5,345.7
88,18,4,438.17
89,19,1,396.55
90,1,4,536.88
90,2,4,326.6
91,16,2,883.55
91,10,1,831.52
91,14,3,487.54
92,13,1,546.3
92,3,4,184.95
93,16,4,562.91
93,14,1,283.01
93,8,3,498.26
94,5,5,302.03
94,5,4,814.15
95,19,1,136.02
95,11,1,782.62
96,6,2,442.07
96,16,1,280.34
96,16,4,998.4
96,2,4,590.46
96,14,5,886.1
97,3,1,440.46
97,12,5,619.48
97,1,5,850.29
98,14,3,773.3
98,19,2,831.34
98,15,1,539.21
98,12,4,303.98
98,6,3,774.57
99,19,2,240.88
100,11,3,246.94
100,6,4,927.02
100,15,4,772.95
100,16,2,596.82
