order_id,product_id,quantity,price
47,13,2,227.31
47,2,2,337.16
48,9,4,776.85
49,11,5,266.87
50,9,4,573.6
50,7,4,586.89
50,17,4,985.67
51,18,3,323.52
52,19,3,495.42
52,19,3,233.69
53,6,1,639.54
54,14,4,714.71
54,5,4,437.48
55,6,1,274.75
55,16,1,447.64
55,17,3,626.23
55,15,4,153.08
56,13,3,362.91
56,15,1,439.03
56,14,2,876.87
56,2,3,226.09
57,15,1,662.89
57,20,3,260.44
57,14,1,233.82
57,7,2,742.33
58,2,1,776.16
58,9,2,896.77
58,12,3,560.15
58,10,3,684.53
58,11,1,463.48
59,4,5,492.53
59,4,3,202.6
59,8,1,593.64
59,7,2,460.62
59,6,3,345.73
60,11,1,194.06
61,7,4,741.97
61,18,2,401.28
61,14,4,220.37
61,19,2,228.85
61,13,3,922.29
62,14,5,240.24
63,9,2,100.75
63,15,1,762.13
63,14,3,546.7
63,19,5,630.73
63,12,1,142.77
64,7,4,888.9
64,14,2,149.93
64,3,1,640.6
64,14,4,722.34
65,3,5,840.46
66,10,2,309.39
66,12,4,145.78
66,2,3,584.64
66,9,1,472.8
67,16,1,680.39
67,10,3,392.13
67,3,3,466.39
68,1,2,729.31
68,14,4,418.07
68,3,2,390.14
68,8,2,152.3
69,5,2,964.98
69,1,1,765.24
69,11,2,283.57
69,2,1,773.5
70,8,2,214.09
70,6,4,394.68
70,15,1,514.29
70,16,1,879.25
70,20,1,968.13
71,3,1,539.28
71,3,2,627.86
71,13,1,890.53
71,10,5,417.84
71,11,5,475.06
72,18,3,180.13
72,3,4,383.97
73,10,5,744.67
73,2,4,753.24
74,11,2,397.22
75,4,4,584.95
75,15,4,457.87
75,20,3,714.59
76,18,4,473.51
77,5,3,374.33
78,10,5,746.85
78,4,2,891.89
78,11,3,228.09
79,3,1,990.14
80,17,5,117.36
80,11,3,313.24
80,8,4,125.91
81,5,4,859.85
82,7,1,559.43
82,19,1,951.21
83,11,5,384.53
84,11,2,589.32
84,4,3,317.65
84,8,3,571.92
84,19,4,613.29
84,4,3,204.45
85,16,3,878.85
86,16,2,295.48
86,20,5,775.01
86,3,3,815.26
87,9,2,222.05
87,7,1,957.79
88,13,5,426.09
88,16,3,585.47
88,4,5,167.4
89,14,3,307.74
90,13,1,774.7
90,10,2,914.71
90,19,1,489.32
91,9,2,127.43
91,2,5,141.35
91,19,4,119.76
92,9,2,688.42
92,9,1,557.24
92,17,4,694.95
93,4,3,354.38
93,18,2,314.66
94,16,4,569.88
94,18,3,675.61
95,1,4,427.85
96,12,1,913.18
96,20,4,890.2
97,7,3,358.7
97,11,5,893.45
97,18,4,536.78
97,16,1,411.32
98,13,5,256.51
98,18,4,243.08
98,14,1,240.0
98,14,5,612.39
99,16,3,510.04
99,15,1,137.87
99,11,5,311.12
99,13,2,411.9
100,5,2,559.03
100,7,4,441.46
100,16,4,172.94
100,20,4,841.51
100,14,3,192.12
