order_id,product_id,quantity,price
69,9,2,430.32
69,18,4,941.96
69,2,4,658.75
70,14,3,837.66
70,5,4,241.48
70,13,1,238.96
71,11,1,451.38
71,15,3,538.08
71,8,3,966.98
71,3,4,257.78
72,7,2,336.08
72,1,4,177.54
72,4,4,464.51
73,4,3,738.0
73,14,1,476.68
73,7,4,450.52
73,7,3,744.39
74,3,2,732.72
75,19,1,194.62
75,18,1,268.62
76,3,2,649.3
76,17,5,634.51
76,6,3,347.4
76,7,1,642.07
76,8,4,687.18
77,2,3,247.86
77,13,2,963.23
77,2,2,178.84
78,5,4,625.52
78,14,2,740.83
78,9,3,529.11
78,16,5,365.63
78,1,3,350.97
79,6,1,259.07
79,15,4,259.82
79,3,3,159.05
79,11,3,551.15
80,12,4,109.74
80,17,3,454.7
80,7,1,257.42
80,17,5,344.39
80,10,5,871.64
81,17,3,357.97
81,16,3,827.36
82,8,2,651.96
82,7,3,500.48
82,18,4,773.7
82,4,2,156.45
83,16,2,835.33
83,20,2,931.52
83,8,1,688.06
83,17,2,336.77
84,19,4,569.85
84,15,5,816.43
85,11,5,604.45
85,17,5,923.3
85,10,1,155.25
86,6,1,891.8
86,15,2,532.41
86,1,4,527.0
87,9,3,355.73
87,20,1,383.85
87,3,2,847.77
88,16,5,672.57
89,5,5,869.36
89,6,1,727.71
89,17,2,818.07
89,15,3,153.94
89,7,2,333.65
90,3,3,747.31
90,1,5,165.89
90,19,1,391.49
91,5,1,848.43
91,1,2,499.48
92,12,1,221.36
92,16,4,698.66
93,16,2,135.14
93,15,2,887.44
93,13,3,579.72
94,5,5,184.63
94,18,4,465.62
94,18,2,268.15
94,20,1,766.63
95,9,2,116.0
95,19,3,272.87
95,10,3,697.59
96,5,1,713.25
96,11,3,452.99
96,19,2,100.72
96,3,3,654.26
96,20,1,235.41
97,19,4,279.17
97,16,3,332.1
98,20,5,923.72
98,16,3,588.57
98,5,5,623.69
98,10,5,411.06
98,19,3,587.39
99,18,4,154.36
99,10,4,442.03
99,8,4,139.64
99,14,5,630.61
100,10,2,169.51
100,6,2,260.78
100,1,2,491.47
